date,btc_vwap,eth_vwap,btc_ret,eth_ret,portfolio_ret
2021-02-27,46570.25,1472.8975016276042,0.003911127491729815,0.0012796208075876022,0.0025953741496587087
2021-02-28,45031.938802083336,1394.9708658854167,-0.03358993606921755,-0.05435801989987208,-0.04397397798454482
2021-03-01,48176.783854166664,1516.2727864583333,0.06750525306966287,0.08338167894499088,0.07544346600732688
2021-03-02,48578.447916666664,1517.1814371744792,0.008302731801692715,0.0005990865042522453,0.00445090915297248
2021-03-03,50449.233072916664,1569.3731689453125,0.037787570913094065,0.03382198835316166,0.035804779633127864
2021-03-04,49317.729166666664,1558.6571858723958,-0.022683910571218865,-0.006851611895535501,-0.014767761233377183
2021-03-05,48288.75,1510.6815185546875,-0.021085020112754017,-0.03126378649595482,-0.02617440330435442
2021-03-06,48439.04296875,1614.3297526041667,0.0031075471709547066,0.06635897086893813,0.03473325901994642
2021-03-07,50503.24609375,1696.8808186848958,0.04173145185473987,0.04987189652838133,0.0458016741915606
2021-03-08,51355.549479166664,1780.287353515625,0.016735388884401733,0.047983032640654635,0.032359210762528186
2021-03-09,53876.688802083336,1846.7880045572917,0.04792489242295312,0.0366731305372984,0.042299011480125756
2021-03-10,55519.231770833336,1813.1533203125,0.03003158451513378,-0.018380420986003197,0.005825581764565291
2021-03-11,56793.592447916664,1801.5436197916667,0.022694031225988894,-0.006423631432533523,0.008135199896727686
2021-03-12,56901.786458333336,1780.1935628255208,0.0019032267470587266,-0.011921762400649355,-0.005009267826795314
2021-03-13,59714.973958333336,1865.3236083984375,0.048256071925848736,0.04671245305875747,0.0474842624923031
2021-03-14,60067.516927083336,1876.8213704427083,0.005886402663753737,0.006145030879470996,0.006015716771612367
2021-03-15,57280.451822916664,1810.1684163411458,-0.04750980109360561,-0.036159696839162384,-0.04183474896638399
2021-03-16,55731.036458333336,1781.3617350260417,-0.027422211329944608,-0.016041797148205816,-0.02173200423907521
2021-03-17,57456.446614583336,1804.1494140625,0.030490011350567597,0.012711150467284257,0.02160058090892593
2021-03-18,57409.583333333336,1779.0724283854167,-0.0008159641953564151,-0.01399712113886151,-0.007406542667108963
2021-03-19,58162.91015625,1801.7645263671875,0.01303662263144053,0.012674356323921814,0.012855489477681172
2021-03-20,58852.7421875,1833.0240885416667,0.011790559792015988,0.017200633209649433,0.014495596500832712
2021-03-21,57432.3125,1791.9031168619792,-0.02443134836309872,-0.022688861525057405,-0.023560104944078064
2021-03-22,55762.927083333336,1725.8673502604167,-0.029497821081429336,-0.037548512979062476,-0.03352316703024591
2021-03-23,54731.694010416664,1688.7662760416667,-0.018666302582325114,-0.021731487692670547,-0.02019889513749783
2021-03-24,54183.66015625,1634.8765462239583,-0.010063566951542032,-0.03243095356658781,-0.02124726025906492
2021-03-25,51984.372395833336,1593.8804117838542,-0.04143624729789897,-0.025395741023179087,-0.03341599416053903
2021-03-26,53951.493489583336,1666.8338623046875,0.03714223160412957,0.04475438253876423,0.0409483070714469
2021-03-27,55594.87890625,1707.8794352213542,0.030005716844067932,0.024326568479661678,0.027166142661864803
2021-03-28,55877.390625,1697.5334879557292,0.005068746241549643,-0.006076196531917643,-0.0005037251451839998
2021-03-29,57077.212239583336,1780.1964925130208,0.02124511463180135,0.0475474391987345,0.03439627691526792
2021-03-30,58538.821614583336,1833.6435953776042,0.02528519959932289,0.02958127583038422,0.027433237714853557
2021-03-31,58858.42578125,1886.4006754557292,0.005444845826409472,0.028365585772705645,0.01690521579955756
2021-04-01,59062.385416666664,1959.5034586588542,0.0034592679059022137,0.03802049486120962,0.020739881383555918
2021-04-02,59506.927083333336,2085.4520670572915,0.007498462126940359,0.06229454675336507,0.034896504440152715
2021-04-03,58439.350260416664,2067.2691243489585,-0.018103258585739485,-0.00875717779810777,-0.013430218191923627
2021-04-04,58280.325520833336,2070.196044921875,-0.002724901982749034,0.0014148378011279107,-0.0006550320908105617
2021-04-05,58881.333333333336,2093.75341796875,0.010259552316506333,0.011315038568079111,0.010787295442292722
2021-04-06,58439.58203125,2109.0704752604165,-0.0075306843352871775,0.007288968320253911,-0.00012085800751663331
2021-04-07,56794.701822916664,2016.5689697265625,-0.0285503911455648,-0.04484977993538059,-0.036700085540472695
2021-04-08,57513.92578125,2046.3898518880208,0.012584062369733863,0.01467965538565179,0.013631858877692827
2021-04-09,58329.971354166664,2076.71533203125,0.01408894368528775,0.014710285398520838,0.014399614541904294
2021-04-10,59702.868489583336,2131.90869140625,0.023264017980065707,0.026230199494213194,0.02474710873713945
2021-04-11,60095.10546875,2147.5713704427085,0.006548330790908992,0.007319930807342492,0.006934130799125741
2021-04-12,60245.454427083336,2149.8136393229165,0.0024987258940862376,0.0010435504748110985,0.001771138184448668
2021-04-13,62371.899739583336,2252.056884765625,0.03468772493160985,0.04646281062543745,0.040575267778523647
2021-04-14,63175.86328125,2389.785400390625,0.012807468837164904,0.0593596016570175,0.0360835352470912
2021-04-15,63114.8828125,2491.1025390625,-0.0009657156264476716,0.041521827967108266,0.020278056170330298
2021-04-16,61796.680989583336,2432.7257486979165,-0.021106945122050875,-0.02371306325557521,-0.022410004188813042
2021-04-17,61205.782552083336,2391.9877115885415,-0.009607986151373064,-0.016887637212565487,-0.013247811681969274
2021-04-18,56701.05859375,2204.7880859375,-0.07644879055670149,-0.08149330064990544,-0.07897104560330347
2021-04-19,55870.971354166664,2176.5514322916665,-0.014747931352866185,-0.012889685664916184,-0.013818808508891185
2021-04-20,55661.075520833336,2245.3965657552085,-0.0037638703316031723,0.031140437118854825,0.013688283393625827
2021-04-21,54786.510416666664,2356.7731119791665,-0.015837075586977636,0.04841120837909827,0.01628706639606032
2021-04-22,52585.438802083336,2453.5301106770835,-0.0410047508099981,0.04023449105003244,-0.0003851298799828311
2021-04-23,50309.703125,2306.720947265625,-0.044241288990266185,-0.06170083627642721,-0.052971062633346694
2021-04-24,50007.904947916664,2247.6866048177085,-0.006016871681329445,-0.025925501091570602,-0.015971186386450023
2021-04-25,48889.919270833336,2280.8871256510415,-0.022609866541846088,0.014662945843617717,-0.003973460349114185
2021-04-26,52387.518229166664,2459.71142578125,0.06909713587068685,0.07547957898211435,0.0722883574264006
2021-04-27,54589.756510416664,2608.2110188802085,0.041177894231632775,0.058620516468187396,0.04989920534991009
2021-04-28,54979.942708333336,2689.31298828125,0.007122185240334704,0.03062121336547014,0.018871699302902424
2021-04-29,53696.326822916664,2742.3186848958335,-0.023623843323539093,0.019518031604164147,-0.002052905859687473
2021-04-30,56260.165364583336,2765.8106282552085,0.04664214498223972,0.00852996887466638,0.027586056928453048
2021-05-01,57776.221354166664,2884.4140625,0.026590553425789826,0.04198801462979486,0.03428928402779234
2021-05-02,56891.859375,2932.4913736979165,-0.015425033859180363,0.016530578508067953,0.0005527723244437947
2021-05-03,57588.157552083336,3277.4332682291665,0.012164686593285037,0.11120821595694944,0.06168645127511724
2021-05-04,54579.71484375,3319.3193359375,-0.053654657798713146,0.012699166735507158,-0.020477745531602993
2021-05-05,56101.475260416664,3425.782470703125,0.027499818449168944,0.03157016160781472,0.02953499002849183
2021-05-06,56714.11328125,3492.0054524739585,0.010860982086257508,0.01914629517384674,0.015003638630052125
2021-05-07,57094.9609375,3476.0936686197915,0.0066927717403648355,-0.004567045110822327,0.0010628633147712545
2021-05-08,58414.533854166664,3768.8604329427085,0.02284886325106514,0.080863529053437,0.051856196152251066
2021-05-09,57975.067708333336,3884.6975911458335,-0.007551675208331806,0.03027245733559825,0.011360391063633221
2021-05-10,56483.536458333336,3944.7395833333335,-0.026063845457319223,0.015337799616631962,-0.005363022920343631
2021-05-11,56061.923177083336,4043.599853515625,-0.007492354732018082,0.024752407781895802,0.00863002652493886
2021-05-12,52080.14453125,3978.0159505208335,-0.07367307776595945,-0.01635215796432785,-0.04501261786514365
2021-05-13,49342.3515625,3765.7063802083335,-0.05400100274174059,-0.05484772886811555,-0.05442436580492807
2021-05-14,50062.41015625,3984.491455078125,0.014487659862923575,0.05647422807370926,0.03548094396831642
2021-05-15,48021.330729166664,3801.8098958333335,-0.041625127808471656,-0.0469324475925762,-0.04427878770052393
2021-05-16,46713.151041666664,3605.7845865885415,-0.02761957046777401,-0.052937856219701006,-0.040278713343737504
2021-05-17,44122.786458333336,3333.057373046875,-0.05704938317410504,-0.07864937268764977,-0.0678493779308774
2021-05-18,43696.563802083336,3396.3130696614585,-0.009706881266256767,0.018800439155585772,0.0045467789446645025
2021-05-19,37076.684895833336,2617.0250651041665,-0.16428113488152005,-0.26065225066572084,-0.21246669277362046
2021-05-20,39432.11328125,2649.2228190104165,0.0615922096271907,0.01222811983649374,0.03691016473184222
2021-05-21,37697.772135416664,2494.057861328125,-0.044979544067789125,-0.060355273938752015,-0.05266740900327057
2021-05-22,37250.45703125,2315.9376627604165,-0.011936784110927799,-0.07409640375852879,-0.043016593934728294
2021-05-23,34762.380208333336,2077.1534016927085,-0.06912844049409445,-0.10881624393648698,-0.08897234221529071
2021-05-24,37697.401041666664,2468.942138671875,0.08105538063930492,0.17279137545614656,0.12692337804772574
2021-05-25,38253.334635416664,2617.173095703125,0.014639582292667866,0.058304989197347515,0.03647228574500769
2021-05-26,39327.37109375,2817.5096028645835,0.027690005462017754,0.07375861105969063,0.050724308260854195
2021-05-27,38688.162760416664,2755.9496256510415,-0.01638706052194965,-0.022091300299944595,-0.01923918041094712
2021-05-28,36444.537760416664,2505.876953125,-0.05974208987966594,-0.09512332055814014,-0.07743270521890304
2021-05-29,35181.498697916664,2351.6478678385415,-0.035271252291473994,-0.06352245158779495,-0.04939685193963447
2021-05-30,35199.845052083336,2350.4425455729165,0.0005213414125021084,-0.000512675081103252,4.333165699428165e-06
2021-05-31,36347.68359375,2570.101806640625,0.03208879621531182,0.08934188390970954,0.060715340062510684
2021-06-01,36789.58203125,2634.8055013020835,0.012084231238245322,0.02486385411999749,0.018474042679121404
2021-06-02,37257.609375,2687.6395670572915,0.012641494368572478,0.019853958312284557,0.016247726340428516
2021-06-03,38643.897135416664,2804.6885579427085,0.036532659313334506,0.042629177740130544,0.039580918526732525
2021-06-04,37284.87109375,2702.666015625,-0.03580121813257427,-0.0370538027408039,-0.036427510436689084
2021-06-05,36123.361979166664,2668.76513671875,-0.031647841400492135,-0.012622829215866042,-0.02213533530817909
2021-06-06,35867.79296875,2691.5654296875,-0.00710004122634082,0.008507098654559127,0.0007035287141091535
2021-06-07,34610.639322916664,2673.1477864583335,-0.03567863136216821,-0.006866244231833429,-0.021272437797000818
2021-06-08,32868.154296875,2484.6105143229165,-0.05165689518023725,-0.07314081165432405,-0.06239885341728065
2021-06-09,35786.119140625,2548.5118001302085,0.08505585021792542,0.02539366842742277,0.055224759322674094
2021-06-10,36961.505208333336,2508.9593098958335,0.032316886561434235,-0.015641531418264482,0.008337677571584877
2021-06-11,36995.84765625,2392.0177408854165,0.0009287095617907052,-0.04773079677568154,-0.023401043606945417
2021-06-12,35896.544270833336,2361.8234049479165,-0.030164649844125965,-0.012703302890560231,-0.021433976367343097
2021-06-13,37761.583333333336,2456.1332194010415,0.050651240899786246,0.03915430131252463,0.04490277110615544
2021-06-14,39984.708333333336,2537.904052734375,0.05720481745980713,0.03275031305545701,0.044977565257632066
2021-06-15,40437.002604166664,2588.439697265625,0.011248182469648722,0.01971669639088428,0.0154824394302665
2021-06-16,39013.291666666664,2425.5476888020835,-0.03584287179257804,-0.06499791074596176,-0.0504203912692699
2021-06-17,38335.6171875,2380.4930013020835,-0.017522983307510637,-0.018749740304955215,-0.018136361806232924
2021-06-18,36410.12109375,2252.078857421875,-0.05153262870524827,-0.05545388335483722,-0.05349325603004275
2021-06-19,35668.91015625,2208.5996907552085,-0.020567342626815418,-0.0194950356691359,-0.020031189147975657
2021-06-20,35063.28515625,2190.5699869791665,-0.017124869312355122,-0.00819691262083537,-0.012660890966595246
2021-06-21,32898.08984375,2005.0323486328125,-0.06373997945499867,-0.08850158338174503,-0.07612078141837185
2021-06-22,31563.911458333332,1858.5701497395833,-0.041400171117684174,-0.07585273921344626,-0.05862645516556522
2021-06-23,33416.356770833336,1953.6127522786458,0.05703107827715501,0.04987289653577052,0.053451987406462766
2021-06-24,34092.16796875,1969.4092203776042,0.020022175788790716,0.008053257709105048,0.014037716748947882
2021-06-25,32825.303385416664,1875.125732421875,-0.03786801691664806,-0.04905789517546205,-0.04346295604605506
2021-06-26,31669.455729166668,1799.6595052083333,-0.0358469879450447,-0.041078231230553416,-0.038462609587799054
2021-06-27,33792.510416666664,1923.3662109375,0.06488651791770905,0.0664794025455055,0.06568296023160727
2021-06-28,34518.766927083336,2061.026123046875,0.021263952411227655,0.06912709098507602,0.04519552169815184
2021-06-29,35554.123697916664,2159.7491048177085,0.02955300160973095,0.04678808300672269,0.03817054230822682
2021-06-30,35067.248697916664,2216.09912109375,-0.013788537303469092,0.02575643784758748,0.005983950272059194
2021-07-01,33830.627604166664,2156.361328125,-0.03590107502195386,-0.02732626672062893,-0.0316136708712914
2021-07-02,33535.772135416664,2109.153849283854,-0.008753840275817337,-0.022135383138028465,-0.015444611706922901
2021-07-03,34326.834635416664,2193.7571614583335,0.02331470513242692,0.03932882494765973,0.031321765040043324
2021-07-04,35207.274739583336,2298.9495442708335,0.025325330807425245,0.04683662601542355,0.036080978411424394
2021-07-05,34081.3359375,2227.8489583333335,-0.03250282875234525,-0.03141577144706941,-0.031959300099707336
2021-07-06,34291.216145833336,2289.6312662760415,0.006139331095908589,0.02735425823025493,0.01674679466308176
2021-07-07,34230.760416666664,2338.9873860677085,-0.001764565118702608,0.021327309205747384,0.009781372043522387
2021-07-08,32972.8203125,2177.8158365885415,-0.03744107200847689,-0.07139562998141473,-0.05441835099494581
2021-07-09,33386.395182291664,2127.7117513020835,0.012464891924244341,-0.02327535764275789,-0.005405232859256774
2021-07-10,33615.200520833336,2127.8170572916665,0.006829873992307687,4.949137667303423e-05,0.0034396826844903606
2021-07-11,34057.209635416664,2132.0406087239585,0.013063385783313003,0.001982954900086207,0.007523170341699605
2021-07-12,33481.770833333336,2071.8167317708335,-0.017040610408899516,-0.028653682798324035,-0.022847146603611777
2021-07-13,32763.515625,1967.78515625,-0.02168556870900931,-0.05151724646917565,-0.03660140758909248
2021-07-14,32507.623697916668,1959.553955078125,-0.007840930639796738,-0.0041917506947695745,-0.006016340667283156
2021-07-15,32038.693359375,1944.0634765625,-0.014530297321750216,-0.00793651534592471,-0.011233406333837462
2021-07-16,31580.206380208332,1897.8898518880208,-0.014413795864398405,-0.024037693332882887,-0.019225744598640647
2021-07-17,31564.334635416668,1890.6713053385417,-0.0005027115525946648,-0.0038107107079747744,-0.0021567111302847196
2021-07-18,31803.766276041668,1922.3003743489583,0.007556886717638971,0.01659062649975899,0.01207375660869898
2021-07-19,31089.141927083332,1847.1081949869792,-0.02272609508033436,-0.03990130224601363,-0.031313698663173996
2021-07-20,30058.163411458332,1782.1865234375,-0.03372433901118144,-0.03578028385942301,-0.03475231143530222
2021-07-21,31463.067708333332,1925.224853515625,0.04568011923123459,0.07720177352808719,0.06144094637966089
2021-07-22,32211.6015625,2007.8723551432292,0.023512280364714377,0.04203286371373698,0.03277257203922568
2021-07-23,33073.664713541664,2084.8846842447915,0.026410653082361818,0.03763791475143239,0.0320242839168971
2021-07-24,34069.231770833336,2164.7305501302085,0.029657345153245727,0.03758235008971515,0.03361984762148044
2021-07-25,34865.649739583336,2164.880615234375,0.02310741350198189,6.932036087999328e-05,0.011588366931430942
2021-07-26,37708.174479166664,2279.8378092447915,0.07837480426729067,0.05173908728469204,0.06505694577599136
2021-07-27,38418.536458333336,2256.671630859375,0.01866316275490555,-0.01021330609627044,0.004224928329317554
2021-07-28,39891.471354166664,2296.4124348958335,0.03762248713495023,0.017457096205081832,0.02753979167001603
2021-07-29,39984.516927083336,2350.2711588541665,0.0023297518316685636,0.023182613997272474,0.012756182914470518
2021-07-30,40956.149739583336,2419.6678059895835,0.024009673457025982,0.029099552247950623,0.0265546128524883
2021-07-31,41656.158854166664,2503.7290852864585,0.016947253515101592,0.03415099411368444,0.02554912381439302
2021-08-01,40685.838541666664,2592.73779296875,-0.023569144807959425,0.034933125728517346,0.00568199046027896
2021-08-02,39455.82421875,2595.753173828125,-0.030698412670501576,0.001162334566315554,-0.01476803905209301
2021-08-03,38561.6875,2527.339111328125,-0.022922440099536426,-0.026709700276923837,-0.024816070188230132
2021-08-04,39096.321614583336,2650.8443196614585,0.013769154460915884,0.04771118581983943,0.030740170140377658
2021-08-05,39889.830729166664,2736.1478678385415,0.020093036255522556,0.0316728431171698,0.02588293968634618
2021-08-06,42006.779947916664,2854.5458984375,0.051709610118710184,0.042361732056871645,0.047035671087790915
2021-08-07,43954.7421875,3065.334716796875,0.04532948532553501,0.07124399393896011,0.058286739632247564
2021-08-08,44137.459635416664,3050.0279947916665,0.004148328822801623,-0.005006000360952381,-0.00042883576907537914
2021-08-09,45223.640625,3084.8277994791665,0.024311126051424523,0.011345067956690071,0.017828097004057297
2021-08-10,45642.858072916664,3143.2869466145835,0.009227172352677764,0.018773213539686844,0.014000192946182304
2021-08-11,45893.66015625,3185.45703125,0.005479839429962097,0.0133267229338853,0.009403281181923698
2021-08-12,44839.548177083336,3087.96533203125,-0.02323646275216895,-0.031083368201985647,-0.0271599154770773
2021-08-13,46635.904947916664,3228.1864420572915,0.03928021508228201,0.04440810107657665,0.04184415807942933
2021-08-14,47124.420572916664,3269.748046875,0.010420613258417246,0.012792425553077047,0.011606519405747147
2021-08-15,46661.233072916664,3249.4600423177085,-0.009877657147232499,-0.006224090341936147,-0.008050873744584323
2021-08-16,46567.634114583336,3210.0943196614585,-0.0020079400856164473,-0.01218852193105392,-0.007098231008335184
2021-08-17,45449.115885416664,3100.0423177083335,-0.024312384956604163,-0.03488455751077172,-0.02959847123368794
2021-08-18,45039.092447916664,3034.6980794270835,-0.009062534252823762,-0.02130382230423495,-0.015183178278529356
2021-08-19,45895.552083333336,3110.095947265625,0.01883737415303078,0.024541636958716476,0.02168950555587363
2021-08-20,48444.01171875,3254.4285481770835,0.05404052569338365,0.045363122085869984,0.049701823889626816
2021-08-21,48978.236979166664,3247.7672526041665,0.010967322605675038,-0.0020489379610934173,0.00445919232229081
2021-08-22,48997.734375,3218.951904296875,0.0003980036292824659,-0.008911950039679857,-0.0042569732051986955
2021-08-23,49700.944010416664,3309.4976399739585,0.014249867298815305,0.027740596458899605,0.020995231878857455
2021-08-24,48424.001302083336,3228.4219563802085,-0.02602834161696901,-0.024802948015255958,-0.025415644816112484
2021-08-25,48442.427083333336,3186.5858561197915,0.0003804368919007621,-0.013043380339374196,-0.006331471723736716
2021-08-26,47565.194010416664,3136.7364908854165,-0.018274746872156626,-0.01576715379042069,-0.017020950331288656
2021-08-27,48188.578125,3205.6421712239585,0.013020749115775868,0.021729510413641493,0.01737512976470868
2021-08-28,48895.048177083336,3248.88427734375,0.014554102466808952,0.013399202383459837,0.013976652425134396
2021-08-29,48799.93359375,3223.0262044270835,-0.0019471750065651835,-0.00799090487597996,-0.004969039941272572
2021-08-30,47643.62109375,3240.7999674479165,-0.023980200951283198,0.005499469615751771,-0.009240365667765715
2021-08-31,47368.77734375,3365.3138020833335,-0.005785445292109633,0.037701010592156664,0.015957782650023514
2021-09-01,48173.518229166664,3686.3680013020835,0.016846149909582855,0.09112047838532318,0.05398331414745302
2021-09-02,49441.154947916664,3782.8173014322915,0.02597371773304645,0.025827358019952455,0.02590053787649945
2021-09-03,49797.911458333336,3891.9207356770835,0.00718987108987537,0.028433748295357886,0.01781180969261663
2021-09-04,50012.99609375,3898.4027506510415,0.004309848965831645,0.0016641199768450928,0.002986984471338369
2021-09-05,51053.5625,3923.2691243489585,0.020592433171515673,0.006358348412283881,0.013475390791899777
2021-09-06,52129.385416666664,3921.9334309895835,0.020853482573030383,-0.0003405121442968875,0.010256485214366748
2021-09-07,47650.033854166664,3477.9769694010415,-0.08984546869820431,-0.12013396028317479,-0.10498971449068956
2021-09-08,45995.61328125,3427.067138671875,-0.035337312085024435,-0.014745960323882501,-0.025041636204453467
2021-09-09,46441.036458333336,3463.6166178385415,0.009637446314249811,0.010608474639074762,0.010122960476662286
2021-09-10,45420.045572916664,3293.7120768229165,-0.02222993476124056,-0.050298088868323654,-0.03626401181478211
2021-09-11,45329.671875,3275.2554524739585,-0.0019917137007944966,-0.005619352762478935,-0.0038055332316367157
2021-09-12,45739.536458333336,3369.2373860677085,0.009001227927013723,0.028290557019588266,0.018645892473300993
2021-09-13,45051.024739583336,3277.8426920572915,-0.015167323757598014,-0.027500933650397002,-0.021334128703997507
2021-09-14,46354.31640625,3377.3234049479165,0.028518683512055307,0.029898013585651046,0.029208348548853177
2021-09-15,47800.048177083336,3532.1595052083335,0.030712233361364406,0.0448259379914758,0.0377690856764201
2021-09-16,47783.248697916664,3578.1371256510415,-0.00035151495897078883,0.012932867270024476,0.006290676155526843
2021-09-17,47420.321614583336,3448.0979817708335,-0.007624269556363858,-0.03701953963247205,-0.022321904594417956
2021-09-18,48052.4765625,3448.2394205729165,0.013242812580914006,4.101852732872023e-05,0.006641915554121363
2021-09-19,47502.796875,3354.6474609375,-0.011505084565163679,-0.02751710171658361,-0.019511093140873646
2021-09-20,44256.971354166664,3081.0526529947915,-0.07077568711408917,-0.08507537714721759,-0.07792553213065338
2021-09-21,41362.96484375,2847.5120442708335,-0.06762699229790668,-0.07882566294759882,-0.07322632762275275
2021-09-22,42726.25390625,2969.4638671875,0.0324276654000079,0.04193577432061036,0.03718171986030913
2021-09-23,44315.537760416664,3122.3887532552085,0.03652177819505437,0.05021691450148964,0.04336934634827201
2021-09-24,42952.266927083336,2946.2169596354165,-0.03124592742444471,-0.05807637409645327,-0.04466115076044899
2021-09-25,42490.924479166664,2904.51025390625,-0.010798916184276159,-0.014257172030339871,-0.012528044107308015
2021-09-26,42658.766927083336,2973.9019368489585,0.003942296502182375,0.023610085211261452,0.013776190856721913
